,activity,event,dataset_id,true_pos,false_pos,false_neg,precision,recall,F1,mean_abs_time_diff
168,treadmill_all,TO,Sub8_LF_TO,14,91,303,0.13333333333333333,0.04416403785488959,0.06635071090047394,1.9285714285714286
169,treadmill_all,TO,Sub8_RF_TO,68,0,263,1.0,0.2054380664652568,0.3408521303258145,0.4852941176470588
170,treadmill_all,TO,Sub9_LF_TO,229,7,210,0.9703389830508474,0.5216400911161732,0.6785185185185185,0.5851528384279476
171,treadmill_all,TO,Sub9_RF_TO,3,6,351,0.3333333333333333,0.00847457627118644,0.01652892561983471,1.3333333333333333
172,treadmill_all,TO,Sub10_LF_TO,0,0,376,0.0,0.0,0.0,1000.0
173,treadmill_all,TO,Sub10_RF_TO,1152,35,0,0.970513900589722,1.0,0.9850363403163745,0.9157986111111112
174,treadmill_all,TO,Sub11_LF_TO,537,3,102,0.9944444444444445,0.8403755868544601,0.910941475826972,0.8026070763500931
175,treadmill_all,TO,Sub11_RF_TO,884,35,9,0.9619151251360174,0.9899216125419933,0.9757174392935982,3.1165158371040724
176,indoor_walk,HS,Sub1_LF_HS,150,1,1,0.9933774834437086,0.9933774834437086,0.9933774834437086,1.32
177,indoor_walk,HS,Sub1_RF_HS,117,3,0,0.975,1.0,0.9873417721518987,0.7008547008547008
178,indoor_walk,HS,Sub2_LF_HS,241,36,3,0.8700361010830325,0.9877049180327869,0.9251439539347409,2.0580912863070537
179,indoor_walk,HS,Sub2_RF_HS,0,0,52,0.0,0.0,0.0,1000.0
180,indoor_walk,HS,Sub3_LF_HS,198,0,0,1.0,1.0,1.0,1.101010101010101
181,indoor_walk,HS,Sub3_RF_HS,138,5,1,0.965034965034965,0.9928057553956835,0.9787234042553192,1.463768115942029
182,indoor_walk,HS,Sub4_LF_HS,71,0,2,1.0,0.9726027397260274,0.9861111111111112,0.971830985915493
183,indoor_walk,HS,Sub4_RF_HS,87,0,12,1.0,0.8787878787878788,0.9354838709677419,0.8160919540229885
184,indoor_walk,HS,Sub5_LF_HS,161,0,1,1.0,0.9938271604938271,0.9969040247678018,0.9813664596273292
185,indoor_walk,HS,Sub5_RF_HS,144,0,4,1.0,0.972972972972973,0.9863013698630138,1.1597222222222223
186,indoor_walk,HS,Sub6_LF_HS,168,41,0,0.8038277511961722,1.0,0.8912466843501327,1.3511904761904763
187,indoor_walk,HS,Sub6_RF_HS,84,0,0,1.0,1.0,1.0,0.5595238095238095
188,indoor_walk,HS,Sub7_LF_HS,243,17,0,0.9346153846153846,1.0,0.9662027833001988,1.829268292682927
189,indoor_walk,HS,Sub7_RF_HS,169,3,1,0.9825581395348837,0.9941176470588236,0.9883040935672515,2.0710059171597632
190,indoor_walk,HS,Sub8_LF_HS,158,0,0,1.0,1.0,1.0,0.9556962025316456
191,indoor_walk,HS,Sub8_RF_HS,164,0,0,1.0,1.0,1.0,1.0731707317073171
192,indoor_walk,HS,Sub9_LF_HS,159,79,0,0.6680672268907563,1.0,0.801007556675063,1.0188679245283019
193,indoor_walk,HS,Sub9_RF_HS,173,1,0,0.9942528735632183,1.0,0.9971181556195965,1.254335260115607
194,indoor_walk,HS,Sub10_LF_HS,96,0,1,1.0,0.9896907216494846,0.9948186528497409,0.9375
195,indoor_walk,HS,Sub10_RF_HS,78,6,1,0.9285714285714286,0.9873417721518988,0.9570552147239264,0.46153846153846156
196,indoor_walk,HS,Sub11_LF_HS,191,0,1,1.0,0.9947916666666666,0.9973890339425587,0.9319371727748691
197,indoor_walk,HS,Sub11_RF_HS,235,0,0,1.0,1.0,1.0,1.195744680851064
198,indoor_walk,TO,Sub1_LF_TO,39,3,24,0.9285714285714286,0.6190476190476191,0.742857142857143,0.5128205128205128
